Isotope,Energy (keV),XS (mb),Info
26Mg,1720.6999999999998,4.21154,"(n,n') XS"
26Mg,2777.26,4.20623,"(n,n') XS"
26Mg,4937.03,3.82731,"(n,n') XS"
26Mg,1394.23,3.81551,"(n,n') XS"
26Mg,3341.19,3.40547,"(n,n') XS"
26Mg,1679.4,3.3937,"(n,n') XS"
26Mg,4410.53,3.25084,"(n,n') XS"
26Mg,2752.77,3.20491,"(n,n') XS"
26Mg,3667.38,3.15557,"(n,n') XS"
26Mg,3938.08,2.71822,"(n,n') XS"
26Mg,4161.32,2.60238,"(n,n') XS"
26Mg,5452.66,2.29652,"(n,n') XS"
26Mg,3807.42,2.25841,"(n,n') XS"
26Mg,3429.65,2.22906,"(n,n') XS"
26Mg,4835.13,2.21351,"(n,n') XS"
26Mg,2033.9499999999998,2.13437,"(n,n') XS"
26Mg,2963.86,2.11126,"(n,n') XS"
26Mg,2849.92,1.99257,"(n,n') XS"
26Mg,3258.45,1.99257,"(n,n') XS"
26Mg,2271.92,1.85273,"(n,n') XS"
26Mg,4318.88,1.70683,"(n,n') XS"
26Mg,2659.1200000000003,1.68806,"(n,n') XS"
26Mg,7061.9,1.67941,"(n,n') XS"
26Mg,3473.3399999999997,1.57856,"(n,n') XS"
26Mg,2909.43,1.5633,"(n,n') XS"
26Mg,4332.57,1.50238,"(n,n') XS"
26Mg,3300.4500000000003,1.50076,"(n,n') XS"
26Mg,3036.45,1.38976,"(n,n') XS"
27Al,2212.0099999999998,224.427,"(n,n') XS"
27Al,1014.56,169.093,"(n,n') XS"
27Al,3004.2,148.217,"(n,n') XS"
27Al,843.76,69.7009,"(n,n') XS"
27Al,1720.34,58.398,"(n,n') XS"
27Al,2982.0,41.9524,"(n,n') XS"
27Al,2298.29,35.0168,"(n,n') XS"
27Al,792.1899999999999,20.1609,"(n,n') XS"
27Al,2734.9,17.0511,"(n,n') XS"
27Al,2495.6,16.7729,"(n,n') XS"
27Al,3207.89,15.201,"(n,n') XS"
27Al,4580.0,14.1287,"(n,n') XS"
27Al,3956.7999999999997,13.752,"(n,n') XS"
27Al,2836.64,11.14,"(n,n') XS"
27Al,1506.1,10.5044,"(n,n') XS"
27Al,2663.1,9.38689,"(n,n') XS"
27Al,4410.2,8.34523,"(n,n') XS"
27Al,5438.4,8.15932,"(n,n') XS"
27Al,2665.84,6.68323,"(n,n') XS"
27Al,1989.64,6.67098,"(n,n') XS"
27Al,3210.84,6.38552,"(n,n') XS"
27Al,5550.900000000001,6.29606,"(n,n') XS"
27Al,4233.44,5.98265,"(n,n') XS"
27Al,5432.8,5.8415,"(n,n') XS"
27Al,5667.3,5.82004,"(n,n') XS"
27Al,5155.599999999999,5.79624,"(n,n') XS"
27Al,6477.299999999999,5.61064,"(n,n') XS"
27Al,170.8,5.15781,"(n,n') XS"
27Al,3797.04,5.1376,"(n,n') XS"
27Al,3395.6400000000003,5.09045,"(n,n') XS"
27Al,3748.29,4.74207,"(n,n') XS"
27Al,6462.799999999999,4.67639,"(n,n') XS"
27Al,6284.7,4.57342,"(n,n') XS"
27Al,3287.7900000000004,4.36188,"(n,n') XS"
27Al,2428.6,4.03047,"(n,n') XS"
27Al,3225.4,3.74596,"(n,n') XS"
27Al,5101.24,3.69773,"(n,n') XS"
27Al,4811.6,3.64779,"(n,n') XS"
27Al,4812.44,3.53835,"(n,n') XS"
27Al,2367.99,3.39152,"(n,n') XS"
27Al,5314.639999999999,2.98546,"(n,n') XS"
27Al,3220.79,2.80387,"(n,n') XS"
27Al,1775.4,2.73128,"(n,n') XS"
27Al,829.9,2.73128,"(n,n') XS"
27Al,6080.8,2.62069,"(n,n') XS"
27Al,5960.3,2.32346,"(n,n') XS"
27Al,2599.59,1.95258,"(n,n') XS"
27Al,4072.6899999999996,1.92068,"(n,n') XS"
27Al,1157.0,1.87738,"(n,n') XS"
27Al,3666.54,1.82085,"(n,n') XS"
28Si,1779.03,853.164,"(n,n') XS"
28Si,2838.8300000000004,194.892,"(n,n') XS"
28Si,4497.17,60.6867,"(n,n') XS"
28Si,6878.79,59.0476,"(n,n') XS"
28Si,5108.62,52.7657,"(n,n') XS"
28Si,1534.54,25.632,"(n,n') XS"
28Si,5099.76,23.0267,"(n,n') XS"
28Si,6019.9800000000005,22.229,"(n,n') XS"
28Si,7416.26,20.923,"(n,n') XS"
28Si,3925.7,19.5805,"(n,n') XS"
28Si,6809.68,17.6287,"(n,n') XS"
28Si,7933.45,16.6048,"(n,n') XS"
28Si,5601.56,14.7132,"(n,n') XS"
28Si,7985.490000000001,14.0361,"(n,n') XS"
28Si,7174.2699999999995,13.5692,"(n,n') XS"
28Si,3200.89,12.5137,"(n,n') XS"
28Si,4327.34,11.886,"(n,n') XS"
28Si,6479.71,11.4429,"(n,n') XS"
28Si,7536.889999999999,11.0114,"(n,n') XS"
28Si,1522.81,11.0038,"(n,n') XS"
28Si,7602.52,10.7534,"(n,n') XS"
28Si,9479.49,9.99827,"(n,n') XS"
28Si,7380.59,8.43006,"(n,n') XS"
28Si,1658.34,8.1354,"(n,n') XS"
28Si,8328.38,8.04927,"(n,n') XS"
28Si,7385.65,7.95998,"(n,n') XS"
28Si,2057.55,7.60637,"(n,n') XS"
28Si,9929.199999999999,7.31238,"(n,n') XS"
28Si,9496.04,7.04023,"(n,n') XS"
28Si,1289.01,6.98384,"(n,n') XS"
28Si,1618.16,6.75233,"(n,n') XS"
28Si,7125.77,6.01146,"(n,n') XS"
28Si,7039.97,5.904,"(n,n') XS"
28Si,8819.0,5.904,"(n,n') XS"
28Si,9795.949999999999,5.75707,"(n,n') XS"
28Si,6634.299999999999,5.46084,"(n,n') XS"
28Si,8904.8,5.35021,"(n,n') XS"
28Si,4546.820000000001,5.33258,"(n,n') XS"
28Si,4911.71,4.74379,"(n,n') XS"
28Si,8016.920000000001,4.49028,"(n,n') XS"
28Si,3039.72,4.07381,"(n,n') XS"
28Si,6549.349999999999,3.62217,"(n,n') XS"
28Si,2823.55,3.56874,"(n,n') XS"
28Si,3278.82,2.78092,"(n,n') XS"
28Si,4799.31,2.45212,"(n,n') XS"
28Si,1784.09,2.33213,"(n,n') XS"
28Si,5084.4800000000005,2.32591,"(n,n') XS"
28Si,2260.9300000000003,2.30295,"(n,n') XS"
28Si,2052.18,2.25386,"(n,n') XS"
28Si,7638.14,2.24949,"(n,n') XS"
31P,1266.1299999999999,492.662,"(n,n') XS"
31P,2233.6,259.81,"(n,n') XS"
31P,2148.4700000000003,153.438,"(n,n') XS"
31P,2028.87,111.23,"(n,n') XS"
31P,1061.3999999999999,30.3639,"(n,n') XS"
31P,2197.6,29.5499,"(n,n') XS"
31P,1928.3,27.6837,"(n,n') XS"
31P,3506.1,26.6336,"(n,n') XS"
31P,2924.77,25.3099,"(n,n') XS"
31P,1136.2,22.4594,"(n,n') XS"
31P,3134.3,21.1879,"(n,n') XS"
31P,2239.97,19.9758,"(n,n') XS"
31P,3658.3,16.1903,"(n,n') XS"
31P,1219.6,14.6545,"(n,n') XS"
31P,1339.2,14.2147,"(n,n') XS"
31P,4260.4,13.2934,"(n,n') XS"
31P,4405.97,13.2222,"(n,n') XS"
31P,3844.5,10.7877,"(n,n') XS"
31P,2400.6,10.5503,"(n,n') XS"
31P,4783.400000000001,8.49781,"(n,n') XS"
31P,1957.3,8.35279,"(n,n') XS"
31P,1967.8,7.84533,"(n,n') XS"
31P,3849.8700000000003,7.57539,"(n,n') XS"
31P,3326.37,7.3326,"(n,n') XS"
31P,5014.9,7.24849,"(n,n') XS"
31P,967.47,7.09193,"(n,n') XS"
31P,2115.4,6.87232,"(n,n') XS"
31P,2235.0,6.87198,"(n,n') XS"
31P,2358.9,6.69983,"(n,n') XS"
31P,1488.3999999999999,6.2032,"(n,n') XS"
31P,3296.4,5.9098,"(n,n') XS"
31P,5558.900000000001,5.69224,"(n,n') XS"
31P,3109.3,5.26065,"(n,n') XS"
31P,2631.8,5.20869,"(n,n') XS"
31P,5987.9,4.6682,"(n,n') XS"
31P,2994.2700000000004,4.62601,"(n,n') XS"
31P,2549.7999999999997,4.41792,"(n,n') XS"
31P,1181.0,4.14321,"(n,n') XS"
31P,4507.37,3.81832,"(n,n') XS"
31P,2882.4,3.78725,"(n,n') XS"
31P,5256.8,3.50455,"(n,n') XS"
31P,1139.3,3.4164,"(n,n') XS"
31P,4592.5,3.3738,"(n,n') XS"
31P,1443.8999999999999,3.23652,"(n,n') XS"
31P,3539.8999999999996,2.88143,"(n,n') XS"
31P,2751.3999999999996,2.86502,"(n,n') XS"
31P,3799.47,2.70874,"(n,n') XS"
31P,6158.0,2.61346,"(n,n') XS"
31P,3924.4,2.61346,"(n,n') XS"
31P,4147.2,2.53686,"(n,n') XS"
32S,2230.57,944.896,"(n,n') XS"
32S,2228.53,173.577,"(n,n') XS"
32S,2775.63,155.395,"(n,n') XS"
32S,4281.799999999999,98.1695,"(n,n') XS"
32S,3182.03,53.9325,"(n,n') XS"
32S,1547.83,40.1784,"(n,n') XS"
32S,2464.73,39.7796,"(n,n') XS"
32S,4180.43,36.9993,"(n,n') XS"
32S,4695.299999999999,25.419,"(n,n') XS"
32S,1615.5,23.3406,"(n,n') XS"
32S,1755.4,23.0321,"(n,n') XS"
32S,3992.33,19.1252,"(n,n') XS"
32S,3317.93,18.9614,"(n,n') XS"
32S,2654.7000000000003,17.5293,"(n,n') XS"
32S,5796.8,16.903,"(n,n') XS"
32S,3107.7,15.8926,"(n,n') XS"
32S,2569.7000000000003,15.7986,"(n,n') XS"
32S,2051.23,14.6245,"(n,n') XS"
32S,5548.5,12.6451,"(n,n') XS"
32S,5652.33,10.9823,"(n,n') XS"
32S,1634.2,10.7893,"(n,n') XS"
32S,4884.7300000000005,10.3741,"(n,n') XS"
32S,6582.0,8.54492,"(n,n') XS"
32S,4351.429999999999,8.54492,"(n,n') XS"
32S,2162.6,7.67742,"(n,n') XS"
32S,2302.5,7.37122,"(n,n') XS"
32S,4770.83,7.36182,"(n,n') XS"
32S,5417.43,7.30803,"(n,n') XS"
32S,3366.2000000000003,7.30803,"(n,n') XS"
32S,2154.2,6.83357,"(n,n') XS"
32S,2887.7000000000003,6.75406,"(n,n') XS"
32S,3355.2,6.24444,"(n,n') XS"
32S,7484.0,6.01758,"(n,n') XS"
32S,5006.2,5.43968,"(n,n') XS"
32S,5690.43,5.33038,"(n,n') XS"
32S,4435.53,5.13334,"(n,n') XS"
32S,7434.0,4.20543,"(n,n') XS"
32S,5136.429999999999,3.62636,"(n,n') XS"
32S,7367.0,3.62636,"(n,n') XS"
32S,1130.8,3.23615,"(n,n') XS"
32S,5470.87,2.97992,"(n,n') XS"
32S,5412.6,2.69671,"(n,n') XS"
32S,1845.3,2.55957,"(n,n') XS"
32S,2066.3,2.53349,"(n,n') XS"
32S,2876.7,2.08619,"(n,n') XS"
32S,3419.64,2.08617,"(n,n') XS"
32S,4531.030000000001,2.07317,"(n,n') XS"
32S,2392.3999999999996,2.0541,"(n,n') XS"
32S,1438.9,2.05406,"(n,n') XS"
32S,1970.8000000000002,1.95923,"(n,n') XS"
35Cl,1763.04,232.487,"(n,n') XS"
35Cl,2645.74,144.889,"(n,n') XS"
35Cl,3162.7999999999997,144.416,"(n,n') XS"
35Cl,1219.29,109.57,"(n,n') XS"
35Cl,3002.3,66.2768,"(n,n') XS"
35Cl,2180.7799999999997,57.8718,"(n,n') XS"
35Cl,2693.75,46.5296,"(n,n') XS"
35Cl,1185.02,41.406,"(n,n') XS"
35Cl,2244.4,27.0027,"(n,n') XS"
35Cl,4624.349999999999,22.7144,"(n,n') XS"
35Cl,1702.08,19.463,"(n,n') XS"
35Cl,1606.02,16.4505,"(n,n') XS"
35Cl,2759.71,16.3945,"(n,n') XS"
35Cl,4111.98,14.5051,"(n,n') XS"
35Cl,882.7,14.3428,"(n,n') XS"
35Cl,517.06,14.1513,"(n,n') XS"
35Cl,2348.9399999999996,13.055,"(n,n') XS"
35Cl,4173.4400000000005,11.2367,"(n,n') XS"
35Cl,2839.83,11.0621,"(n,n') XS"
35Cl,3118.03,9.39095,"(n,n') XS"
35Cl,3918.49,9.25655,"(n,n') XS"
35Cl,1766.52,8.88359,"(n,n') XS"
35Cl,930.71,7.58316,"(n,n') XS"
35Cl,4177.88,6.91605,"(n,n') XS"
35Cl,3076.04,6.18958,"(n,n') XS"
35Cl,3943.82,5.78682,"(n,n') XS"
35Cl,1059.3799999999999,5.15695,"(n,n') XS"
35Cl,3400.17,5.13575,"(n,n') XS"
35Cl,1479.69,5.05752,"(n,n') XS"
35Cl,2000.41,4.77548,"(n,n') XS"
35Cl,3393.96,4.68403,"(n,n') XS"
35Cl,3937.71,4.68403,"(n,n') XS"
35Cl,1298.08,4.62994,"(n,n') XS"
35Cl,1474.46,4.42034,"(n,n') XS"
35Cl,2235.33,4.4135,"(n,n') XS"
35Cl,3635.11,4.27888,"(n,n') XS"
35Cl,4839.08,4.27059,"(n,n') XS"
35Cl,2748.21,4.03425,"(n,n') XS"
35Cl,308.55,3.57904,"(n,n') XS"
35Cl,2958.59,3.52751,"(n,n') XS"
35Cl,2724.53,3.47228,"(n,n') XS"
35Cl,2410.4,3.14739,"(n,n') XS"
35Cl,3979.0,2.95065,"(n,n') XS"
35Cl,3128.53,2.89835,"(n,n') XS"
35Cl,3822.96,2.86504,"(n,n') XS"
35Cl,2892.69,2.75592,"(n,n') XS"
35Cl,1345.52,2.48462,"(n,n') XS"
35Cl,1654.07,2.48452,"(n,n') XS"
35Cl,4768.82,2.46836,"(n,n') XS"
35Cl,2075.07,2.46774,"(n,n') XS"
37Cl,3103.52,162.499,"(n,n') XS"
37Cl,3086.1200000000003,55.8005,"(n,n') XS"
37Cl,906.47,51.9247,"(n,n') XS"
37Cl,1726.58,44.6271,"(n,n') XS"
37Cl,3741.19,27.7506,"(n,n') XS"
37Cl,536.0899999999999,26.4518,"(n,n') XS"
37Cl,4009.9900000000002,23.3396,"(n,n') XS"
37Cl,1169.06,18.4637,"(n,n') XS"
37Cl,3707.79,11.1364,"(n,n') XS"
37Cl,3287.2,10.6336,"(n,n') XS"
37Cl,1817.35,10.3258,"(n,n') XS"
37Cl,3626.8199999999997,8.09119,"(n,n') XS"
37Cl,4396.320000000001,7.23226,"(n,n') XS"
37Cl,4810.900000000001,6.93547,"(n,n') XS"
37Cl,1356.45,6.65869,"(n,n') XS"
37Cl,1175.88,6.6219,"(n,n') XS"
37Cl,2535.4199999999996,6.6219,"(n,n') XS"
37Cl,1900.24,6.06752,"(n,n') XS"
37Cl,4903.91,5.78136,"(n,n') XS"
37Cl,1373.85,5.02091,"(n,n') XS"
37Cl,4801.21,4.91797,"(n,n') XS"
37Cl,4923.0,4.63874,"(n,n') XS"
37Cl,5228.7,4.37263,"(n,n') XS"
37Cl,5009.299999999999,3.94865,"(n,n') XS"
37Cl,4837.61,3.66517,"(n,n') XS"
37Cl,910.88,3.61346,"(n,n') XS"
37Cl,5059.1,3.48983,"(n,n') XS"
37Cl,4176.64,2.7469,"(n,n') XS"
37Cl,1981.2099999999998,2.56171,"(n,n') XS"
37Cl,930.15,2.48347,"(n,n') XS"
37Cl,1870.48,2.4813,"(n,n') XS"
37Cl,5055.2,2.21871,"(n,n') XS"
37Cl,383.17,2.07733,"(n,n') XS"
37Cl,964.01,2.03432,"(n,n') XS"
37Cl,2542.29,1.90284,"(n,n') XS"
37Cl,4016.2699999999995,1.71367,"(n,n') XS"
37Cl,549.8199999999999,1.70295,"(n,n') XS"
37Cl,1874.6799999999998,1.54789,"(n,n') XS"
37Cl,621.67,1.52561,"(n,n') XS"
37Cl,2283.41,1.50596,"(n,n') XS"
37Cl,1069.71,1.45624,"(n,n') XS"
37Cl,1817.79,1.44543,"(n,n') XS"
37Cl,1090.52,1.37302,"(n,n') XS"
37Cl,1442.5600000000002,1.32265,"(n,n') XS"
37Cl,1972.98,1.25644,"(n,n') XS"
37Cl,1751.49,1.17291,"(n,n') XS"
37Cl,2289.6899999999996,0.993486,"(n,n') XS"
37Cl,3328.62,0.954305,"(n,n') XS"
37Cl,1955.5800000000002,0.942382,"(n,n') XS"
37Cl,923.87,0.727207,"(n,n') XS"
39K,2814.2999999999997,443.215,"(n,n') XS"
39K,783.2,102.875,"(n,n') XS"
39K,3597.5,100.817,"(n,n') XS"
39K,2522.5,80.5657,"(n,n') XS"
39K,1311.7,75.8074,"(n,n') XS"
39K,1130.0,74.9336,"(n,n') XS"
39K,3883.1000000000004,46.9514,"(n,n') XS"
39K,346.8,43.9878,"(n,n') XS"
39K,3019.2000000000003,40.8083,"(n,n') XS"
39K,922.6999999999999,38.9822,"(n,n') XS"
39K,4514.3,31.5044,"(n,n') XS"
39K,291.8,26.5914,"(n,n') XS"
39K,1409.7,23.2718,"(n,n') XS"
39K,1864.3000000000002,20.4909,"(n,n') XS"
39K,3938.8,20.2622,"(n,n') XS"
39K,1923.2,16.159,"(n,n') XS"
39K,4834.0,15.6039,"(n,n') XS"
39K,2342.7,15.2083,"(n,n') XS"
39K,883.1,13.6035,"(n,n') XS"
39K,1219.6,11.3406,"(n,n') XS"
39K,5173.4,10.988,"(n,n') XS"
39K,2351.2,10.6907,"(n,n') XS"
39K,5262.7,10.1011,"(n,n') XS"
39K,4082.3,9.69292,"(n,n') XS"
39K,1075.0,8.22875,"(n,n') XS"
39K,4977.0,6.394,"(n,n') XS"
39K,1379.5,6.394,"(n,n') XS"
39K,204.9,5.71419,"(n,n') XS"
39K,1572.8,5.37781,"(n,n') XS"
39K,871.3,5.12384,"(n,n') XS"
39K,4930.1,4.93501,"(n,n') XS"
39K,1037.9,4.77528,"(n,n') XS"
39K,5318.2,4.58417,"(n,n') XS"
39K,643.7,4.38944,"(n,n') XS"
39K,1952.6,4.28483,"(n,n') XS"
39K,1127.5,4.10439,"(n,n') XS"
39K,1411.6,4.08171,"(n,n') XS"
39K,575.9,4.05418,"(n,n') XS"
39K,4475.1,3.38537,"(n,n') XS"
39K,1952.3999999999999,3.33012,"(n,n') XS"
39K,1559.8000000000002,3.00513,"(n,n') XS"
39K,795.5,2.45886,"(n,n') XS"
39K,1659.4,2.45871,"(n,n') XS"
39K,1081.1,2.45871,"(n,n') XS"
39K,496.7,2.44867,"(n,n') XS"
39K,2847.5,2.33943,"(n,n') XS"
39K,2555.7,2.33943,"(n,n') XS"
39K,1991.4,2.29815,"(n,n') XS"
39K,5501.0,1.94928,"(n,n') XS"
39K,1617.8999999999999,1.94928,"(n,n') XS"
40Ar,1460.85,346.808,"(n,n') XS"
40Ar,1431.75,89.8621,"(n,n') XS"
40Ar,2219.95,47.986,"(n,n') XS"
40Ar,1063.25,22.2992,"(n,n') XS"
40Ar,571.8800000000001,18.2333,"(n,n') XS"
40Ar,2524.1,16.7243,"(n,n') XS"
40Ar,1747.15,12.4897,"(n,n') XS"
40Ar,2054.15,11.7436,"(n,n') XS"
40Ar,2621.6499999999996,9.91655,"(n,n') XS"
40Ar,2050.4500000000003,8.82797,"(n,n') XS"
40Ar,3941.7,6.57143,"(n,n') XS"
40Ar,622.4,6.10552,"(n,n') XS"
40Ar,788.2,5.75837,"(n,n') XS"
40Ar,659.95,5.48629,"(n,n') XS"
40Ar,4178.9,5.1914,"(n,n') XS"
40Ar,1333.3999999999999,5.06707,"(n,n') XS"
40Ar,1601.3999999999999,5.00234,"(n,n') XS"
40Ar,3918.8,4.94102,"(n,n') XS"
40Ar,4358.0,4.51642,"(n,n') XS"
40Ar,545.2,4.51044,"(n,n') XS"
40Ar,2839.95,4.1339,"(n,n') XS"
40Ar,1704.9,4.05116,"(n,n') XS"
40Ar,2966.1499999999996,4.02935,"(n,n') XS"
40Ar,2959.15,3.35588,"(n,n') XS"
40Ar,4473.0,3.27148,"(n,n') XS"
40Ar,4481.0,3.22932,"(n,n') XS"
40Ar,2863.6499999999996,3.17703,"(n,n') XS"
40Ar,2077.9,3.02696,"(n,n') XS"
40Ar,1534.4,3.0219,"(n,n') XS"
40Ar,3680.8,2.87944,"(n,n') XS"
40Ar,3101.45,2.8033,"(n,n') XS"
40Ar,3213.15,2.44768,"(n,n') XS"
40Ar,1156.7,2.39904,"(n,n') XS"
40Ar,4737.8,2.32307,"(n,n') XS"
40Ar,1029.52,2.30141,"(n,n') XS"
40Ar,4769.0,2.23609,"(n,n') XS"
40Ar,990.9,1.76134,"(n,n') XS"
40Ar,643.5,1.57,"(n,n') XS"
40Ar,3511.2999999999997,1.50034,"(n,n') XS"
40Ar,2457.95,1.48219,"(n,n') XS"
40Ar,3208.0,1.37387,"(n,n') XS"
40Ar,1685.4,1.34734,"(n,n') XS"
40Ar,4324.5,1.30254,"(n,n') XS"
40Ar,2768.15,1.21541,"(n,n') XS"
40Ar,1066.7,1.21079,"(n,n') XS"
40Ar,1394.7,1.08701,"(n,n') XS"
40Ar,368.5,0.898596,"(n,n') XS"
40Ar,979.0,0.750349,"(n,n') XS"
40Ar,1798.0,0.741205,"(n,n') XS"
40Ar,1516.8999999999999,0.714627,"(n,n') XS"
40Ca,3736.69,580.536,"(n,n') XS"
40Ca,3904.38,334.596,"(n,n') XS"
40Ca,754.74,178.635,"(n,n') XS"
40Ca,1374.42,97.6869,"(n,n') XS"
40Ca,5248.79,47.8047,"(n,n') XS"
40Ca,1876.83,42.4668,"(n,n') XS"
40Ca,5629.41,34.6834,"(n,n') XS"
40Ca,3352.62,27.3641,"(n,n') XS"
40Ca,5349.0,26.6082,"(n,n') XS"
40Ca,2125.33,26.4487,"(n,n') XS"
40Ca,2603.49,22.6131,"(n,n') XS"
40Ca,2288.78,21.9992,"(n,n') XS"
40Ca,1793.72,21.1953,"(n,n') XS"
40Ca,1651.4,19.6657,"(n,n') XS"
40Ca,5902.63,19.6117,"(n,n') XS"
40Ca,3201.31,18.6087,"(n,n') XS"
40Ca,1122.0900000000001,18.0905,"(n,n') XS"
40Ca,6422.4,17.8721,"(n,n') XS"
40Ca,2255.62,16.3305,"(n,n') XS"
40Ca,2423.31,16.3305,"(n,n') XS"
40Ca,2638.42,15.7465,"(n,n') XS"
40Ca,2845.78,14.8392,"(n,n') XS"
40Ca,3194.6,13.9388,"(n,n') XS"
40Ca,3013.7200000000003,12.8445,"(n,n') XS"
40Ca,6908.7,11.866,"(n,n') XS"
40Ca,3439.71,9.82095,"(n,n') XS"
40Ca,1344.41,9.03765,"(n,n') XS"
40Ca,6950.48,7.88208,"(n,n') XS"
40Ca,780.92,6.61169,"(n,n') XS"
40Ca,2380.77,5.80701,"(n,n') XS"
40Ca,3541.13,5.48794,"(n,n') XS"
40Ca,7100.0,5.04255,"(n,n') XS"
40Ca,3747.38,5.04255,"(n,n') XS"
40Ca,1307.18,5.04091,"(n,n') XS"
40Ca,913.39,5.03911,"(n,n') XS"
40Ca,2276.79,4.85665,"(n,n') XS"
40Ca,2121.09,4.61994,"(n,n') XS"
40Ca,7113.1,4.38487,"(n,n') XS"
40Ca,1259.08,4.0708,"(n,n') XS"
40Ca,2684.97,3.90939,"(n,n') XS"
40Ca,1294.0100000000002,3.77814,"(n,n') XS"
40Ca,968.9499999999999,3.70927,"(n,n') XS"
40Ca,2678.09,3.60493,"(n,n') XS"
40Ca,1896.1699999999998,3.0597,"(n,n') XS"
40Ca,3502.38,2.43036,"(n,n') XS"
40Ca,2747.64,2.43036,"(n,n') XS"
40Ca,1264.0,2.20425,"(n,n') XS"
40Ca,2293.02,2.11602,"(n,n') XS"
40Ca,2846.0299999999997,1.28433,"(n,n') XS"
40Ca,6285.15,1.22936,"(n,n') XS"
41K,1293.61,125.66,"(n,n') XS"
41K,1677.24,106.78,"(n,n') XS"
41K,1698.0,44.3998,"(n,n') XS"
41K,980.48,38.5714,"(n,n') XS"
41K,850.42,35.8656,"(n,n') XS"
41K,1559.9,27.1807,"(n,n') XS"
41K,1582.0,26.6577,"(n,n') XS"
41K,1468.1200000000001,25.2137,"(n,n') XS"
41K,2447.8300000000004,15.914,"(n,n') XS"
41K,1023.01,15.5474,"(n,n') XS"
41K,246.59,14.7342,"(n,n') XS"
41K,2143.8199999999997,13.2292,"(n,n') XS"
41K,817.67,12.4836,"(n,n') XS"
41K,2507.93,8.90386,"(n,n') XS"
41K,1418.96,8.45119,"(n,n') XS"
41K,1593.1100000000001,8.28566,"(n,n') XS"
41K,1201.3,8.24021,"(n,n') XS"
41K,830.7,7.39087,"(n,n') XS"
41K,1040.1000000000001,6.17866,"(n,n') XS"
41K,579.43,6.00657,"(n,n') XS"
41K,601.5200000000001,5.86413,"(n,n') XS"
41K,3162.2,5.46391,"(n,n') XS"
41K,612.63,5.38469,"(n,n') XS"
41K,633.91,5.17943,"(n,n') XS"
41K,2756.73,5.03892,"(n,n') XS"
41K,796.91,4.99421,"(n,n') XS"
41K,1858.71,4.72061,"(n,n') XS"
41K,2440.1000000000004,4.37923,"(n,n') XS"
41K,1186.22,4.32543,"(n,n') XS"
41K,1920.0,4.22567,"(n,n') XS"
41K,583.92,3.9692,"(n,n') XS"
41K,3179.8,3.69352,"(n,n') XS"
41K,2166.7000000000003,3.50375,"(n,n') XS"
41K,646.93,2.90054,"(n,n') XS"
41K,1011.97,2.7264,"(n,n') XS"
41K,3048.2200000000003,2.61323,"(n,n') XS"
41K,1130.5700000000002,2.28114,"(n,n') XS"
41K,1214.3200000000002,1.86989,"(n,n') XS"
41K,1116.2,1.72995,"(n,n') XS"
41K,1475.08,1.60516,"(n,n') XS"
41K,584.7,1.60023,"(n,n') XS"
41K,395.95000000000005,1.43709,"(n,n') XS"
41K,948.0300000000001,1.42458,"(n,n') XS"
41K,1463.12,1.30984,"(n,n') XS"
41K,1117.1899999999998,1.29932,"(n,n') XS"
41K,1729.82,1.29915,"(n,n') XS"
41K,566.48,1.29901,"(n,n') XS"
41K,2710.3,1.2986,"(n,n') XS"
41K,1669.8999999999999,1.2854,"(n,n') XS"
41K,1619.8999999999999,1.18191,"(n,n') XS"
45Sc,1236.6999999999998,100.397,"(n,n') XS"
45Sc,1354.2,82.2797,"(n,n') XS"
45Sc,720.12,66.1371,"(n,n') XS"
45Sc,364.09999999999997,65.1925,"(n,n') XS"
45Sc,530.66,63.2118,"(n,n') XS"
45Sc,890.4300000000001,50.8911,"(n,n') XS"
45Sc,543.06,44.5631,"(n,n') XS"
45Sc,974.38,38.6033,"(n,n') XS"
45Sc,1408.8700000000001,35.2597,"(n,n') XS"
45Sc,691.1,33.4704,"(n,n') XS"
45Sc,885.6500000000001,23.8963,"(n,n') XS"
45Sc,961.9799999999999,20.8446,"(n,n') XS"
45Sc,1662.0,19.6107,"(n,n') XS"
45Sc,597.7099999999999,15.1559,"(n,n') XS"
45Sc,1056.8200000000002,14.8524,"(n,n') XS"
45Sc,459.11,13.7433,"(n,n') XS"
45Sc,833.0999999999999,13.7274,"(n,n') XS"
45Sc,752.38,11.2452,"(n,n') XS"
45Sc,1472.5,11.2432,"(n,n') XS"
45Sc,1038.6,10.8292,"(n,n') XS"
45Sc,735.8,10.8215,"(n,n') XS"
45Sc,853.3,10.8215,"(n,n') XS"
45Sc,347.48,10.3774,"(n,n') XS"
45Sc,926.84,9.37345,"(n,n') XS"
45Sc,1433.49,8.65432,"(n,n') XS"
45Sc,760.12,8.62683,"(n,n') XS"
45Sc,488.59999999999997,7.11773,"(n,n') XS"
45Sc,431.32,6.83071,"(n,n') XS"
45Sc,1290.78,6.38476,"(n,n') XS"
45Sc,376.5,5.93926,"(n,n') XS"
45Sc,2093.0,4.76174,"(n,n') XS"
45Sc,991.36,4.50078,"(n,n') XS"
45Sc,1935.5,4.47482,"(n,n') XS"
45Sc,1606.9,4.23075,"(n,n') XS"
45Sc,926.68,3.88313,"(n,n') XS"
45Sc,1787.6000000000001,3.85277,"(n,n') XS"
45Sc,425.3,3.72736,"(n,n') XS"
