Isotope,Energy (keV),XS (mb),Info
28Si,3405.0600000000004,2.39438,"(n,D)25Mg"
28Si,9496.04,2.27836,"(n,n')28Si"
28Si,2486.2000000000003,2.13162,"(n,2n)28Al"
28Si,9795.949999999999,2.09967,"(n,n')28Si"
28Si,7125.77,2.08176,"(n,n')28Si"
28Si,7039.97,2.04711,"(n,n')28Si"
28Si,8819.0,2.04711,"(n,n')28Si"
28Si,6634.299999999999,2.0088,"(n,n')28Si"
28Si,4546.820000000001,1.93663,"(n,n')28Si"
28Si,8904.8,1.85277,"(n,n')28Si"
28Si,1372.9199999999998,1.77248,"(n,2n)28Al"
28Si,2212.0099999999998,1.6993,"(n,p)27Al"
28Si,2801.46,1.67145,"(n,D)25Mg"
28Si,1592.27,1.65961,"(n,2n)28Al"
28Si,4911.71,1.65541,"(n,n')28Si"
28Si,8016.920000000001,1.63765,"(n,n')28Si"
28Si,3039.72,1.43476,"(n,n')28Si"
28Si,2823.55,1.33759,"(n,n')28Si"
28Si,1229.08,1.28939,"(n,2n)28Al"
28Si,132.83,1.26882,"(n,2n)28Al"
28Si,648.8399999999999,1.26882,"(n,2n)28Al"
28Si,1620.3000000000002,1.24993,"(n,2n)28Al"
28Si,863.29,1.1627,"(n,2n)28Al"
28Si,6549.349999999999,1.14957,"(n,n')28Si"
28Si,2260.9300000000003,1.07914,"(n,n')28Si"
28Si,1170.1,1.05338,"(n,D)25Mg"
28Si,1125.27,1.04596,"(n,2n)28Al"
28Si,1258.1100000000001,1.01488,"(n,2n)28Al"
28Si,1588.6,0.992363,"(n,D)25Mg"
28Si,3278.82,0.989081,"(n,n')28Si"
28Si,773.18,0.9636,"(n,D)25Mg"
28Si,2438.62,0.952629,"(n,D)25Mg"
28Si,4799.31,0.898434,"(n,n')28Si"
28Si,3907.9,0.893632,"(n,D)25Mg"
28Si,5084.4800000000005,0.871767,"(n,n')28Si"
28Si,647.95,0.859353,"(n,2n)28Al"
28Si,249.98999999999998,0.851179,"(n,2n)28Al"
28Si,1784.09,0.846959,"(n,n')28Si"
28Si,3413.37,0.833132,"(n,D)25Mg"
28Si,2737.8,0.831026,"(n,D)25Mg"
28Si,7638.14,0.824193,"(n,n')28Si"
28Si,1106.44,0.813351,"(n,D)25Mg"
28Si,2052.18,0.715307,"(n,n')28Si"
28Si,1483.72,0.668049,"(n,n')28Si"
28Si,1513.85,0.646021,"(n,2n)28Al"
28Si,609.27,0.638192,"(n,2n)28Al"
28Si,2241.11,0.634397,"(n,2n)28Al"
28Si,7923.3099999999995,0.581097,"(n,n')28Si"
28Si,8258.74,0.525004,"(n,n')28Si"
28Si,2201.4300000000003,0.490102,"(n,2n)28Al"
28Si,2312.51,0.483173,"(n,n')28Si"
28Si,516.0,0.482812,"(n,2n)28Al"
28Si,5637.23,0.47486,"(n,n')28Si"
28Si,2529.5200000000004,0.46513,"(n,n')28Si"
28Si,2455.5600000000004,0.432859,"(n,2n)28Al"
28Si,650.5600000000001,0.425453,"(n,2n)28Al"
28Si,606.66,0.410124,"(n,2n)28Al"
28Si,247.38,0.410124,"(n,2n)28Al"
28Si,7717.01,0.409971,"(n,n')28Si"
28Si,2814.69,0.408367,"(n,n')28Si"
28Si,6154.42,0.391813,"(n,n')28Si"
28Si,578.52,0.386911,"(n,2n)28Al"
28Si,1187.79,0.367552,"(n,2n)28Al"
28Si,3315.5899999999997,0.334899,"(n,n')28Si"
28Si,3795.47,0.330033,"(n,n')28Si"
28Si,518.61,0.32183,"(n,2n)28Al"
28Si,1166.56,0.32183,"(n,2n)28Al"
28Si,2000.91,0.321624,"(n,n')28Si"
28Si,3970.85,0.300978,"(n,n')28Si"
28Si,2953.53,0.285129,"(n,n')28Si"
28Si,62.52,0.28372,"(n,2n)28Al"
28Si,1748.42,0.283261,"(n,n')28Si"
28Si,4861.63,0.270129,"(n,n')28Si"
28Si,1273.39,0.267849,"(n,g)29Si"
28Si,2269.79,0.254035,"(n,n')28Si"
28Si,3640.88,0.231956,"(n,n')28Si"
28Si,1113.28,0.213162,"(n,2n)28Al"
28Si,1472.5600000000002,0.213162,"(n,2n)28Al"
28Si,581.13,0.206382,"(n,2n)28Al"
28Si,828.51,0.206382,"(n,2n)28Al"
28Si,2028.16,0.197882,"(n,g)29Si"
28Si,4499.570000000001,0.19089,"(n,n')28Si"
28Si,2563.3599999999997,0.183819,"(n,D)25Mg"
28Si,2277.0299999999997,0.182126,"(n,n')28Si"
28Si,3105.35,0.172982,"(n,n')28Si"
28Si,1657.25,0.171881,"(n,n')28Si"
28Si,765.9899999999999,0.160915,"(n,2n)28Al"
28Si,3181.15,0.158486,"(n,n')28Si"
28Si,1720.34,0.153252,"(n,p)27Al"
28Si,4816.03,0.151183,"(n,n')28Si"
28Si,9381.550000000001,0.142835,"(n,n')28Si"
28Si,170.8,0.138315,"(n,p)27Al"
28Si,3488.3199999999997,0.13369,"(n,n')28Si"
28Si,1448.1,0.121241,"(n,n')28Si"
28Si,2285.8900000000003,0.118488,"(n,n')28Si"
28Si,7700.46,0.1095,"(n,n')28Si"
28Si,347.28999999999996,0.103359,"(n,2n)28Al"
28Si,214.46,0.103359,"(n,2n)28Al"
28Si,1516.91,0.0930956,"(n,n')28Si"
28Si,3140.97,0.076713,"(n,n')28Si"
28Si,2425.97,0.0644012,"(n,g)29Si"
28Si,359.28,0.0590785,"(n,2n)28Al"
28Si,1793.7399999999998,0.056783,"(n,g)29Si"
28Si,1368.67,0.0545129,"(n,T)24Mg"
28Si,1595.33,0.0496092,"(n,g)29Si"
28Si,2734.9,0.0447466,"(n,p)27Al"
28Si,2982.0,0.0387245,"(n,p)27Al"
28Si,789.6999999999999,0.0363153,"(n,n')28Si"
28Si,727.21,0.0310221,"(n,n')28Si"
28Si,2036.58,0.0296935,"(n,n')28Si"
28Si,2885.73,0.0293022,"(n,n')28Si"
28Si,2712.94,0.0279091,"(n,g)29Si"
28Si,2098.9,0.0255742,"(n,n')28Si"
28Si,2400.67,0.0245191,"(n,n')28Si"
28Si,2806.5099999999998,0.0238611,"(n,g)29Si"
28Si,1122.8100000000002,0.0231636,"(n,n')28Si"
28Si,1701.06,0.0209262,"(n,n')28Si"
28Si,2063.23,0.0208926,"(n,n')28Si"
28Si,2051.7400000000002,0.0188494,"(n,g)29Si"
28Si,911.3599999999999,0.0166424,"(n,n')28Si"
28Si,850.01,0.0149651,"(n,D)25Mg"
28Si,754.7700000000001,0.012663,"(n,g)29Si"
28Si,1038.97,0.0119242,"(n,g)29Si"
28Si,1152.58,0.0113383,"(n,g)29Si"
28Si,1197.52,0.00625286,"(n,g)29Si"
28Si,556.36,0.0050109,"(n,g)29Si"
28Si,1965.29,0.00463158,"(n,n')28Si"
28Si,4840.38,0.00376877,"(n,g)29Si"
28Si,1891.14,0.00364852,"(n,p)27Al"
28Si,3621.81,0.00266017,"(n,g)29Si"
28Si,4934.4400000000005,0.00233509,"(n,g)29Si"
28Si,3067.13,0.00215808,"(n,g)29Si"
28Si,1653.9299999999998,0.00212393,"(n,g)29Si"
28Si,661.2,0.0017863,"(n,g)29Si"
28Si,456.40999999999997,0.00169445,"(n,g)29Si"
28Si,641.16,0.0014767,"(n,g)29Si"
28Si,2350.1,0.0011408,"(n,g)29Si"
28Si,2867.04,0.000930875,"(n,g)29Si"
28Si,4895.2,0.000877716,"(n,g)29Si"
28Si,522.89,0.000812268,"(n,p)27Al"
28Si,1967.44,0.000619483,"(n,p)27Al"
28Si,3566.9900000000002,0.000565334,"(n,g)29Si"
28Si,2138.2400000000002,0.000387257,"(n,p)27Al"
28Si,397.81,0.000380002,"(n,g)29Si"
28Si,1117.61,0.000279106,"(n,g)29Si"
28Si,2469.23,0.000242042,"(n,g)29Si"
28Si,3623.49,0.000188509,"(n,g)29Si"
28Si,1828.0700000000002,0.000146308,"(n,g)29Si"
28Si,3661.0499999999997,0.000144788,"(n,g)29Si"
28Si,769.99,8.1337e-05,"(n,p)27Al"
28Si,1867.31,2.73276e-05,"(n,g)29Si"
28Si,2508.47,8.87269e-06,"(n,g)29Si"
28Si,2906.28,1.40077e-06,"(n,g)29Si"
29Si,1779.03,454.531,"(n,2n)28Si"
29Si,2028.16,84.5493,"(n,n')29Si"
29Si,1273.39,57.6893,"(n,n')29Si"
29Si,1808.73,42.9163,"(n,3He)26Mg"
29Si,1595.33,25.8276,"(n,n')29Si"
29Si,1754.28,17.8799,"(n,p)29Al"
29Si,1793.7399999999998,17.0802,"(n,n')29Si"
29Si,2425.97,13.4057,"(n,n')29Si"
29Si,1398.05,13.3111,"(n,p)29Al"
29Si,2712.94,12.9493,"(n,n')29Si"
29Si,1129.61,12.7475,"(n,3He)26Mg"
29Si,2838.8300000000004,11.5569,"(n,2n)28Si"
29Si,1630.91,11.5068,"(n,n')29Si"
29Si,2806.5099999999998,8.59778,"(n,n')29Si"
29Si,2224.1,8.41522,"(n,p)29Al"
29Si,4892.839999999999,6.97397,"(n,n')29Si"
29Si,2051.7400000000002,6.79193,"(n,n')29Si"
29Si,2510.15,6.19316,"(n,3He)26Mg"
29Si,754.7700000000001,5.41053,"(n,n')29Si"
29Si,1003.2099999999999,3.75248,"(n,3He)26Mg"
29Si,1038.97,3.58677,"(n,n')29Si"
29Si,3256.5400000000004,3.28134,"(n,n')29Si"
29Si,1197.52,3.25537,"(n,n')29Si"
29Si,3092.5699999999997,3.04337,"(n,3He)26Mg"
29Si,1572.3,2.99148,"(n,n')29Si"
29Si,1823.3200000000002,2.9466,"(n,p)29Al"
29Si,3157.61,2.63971,"(n,n')29Si"
29Si,556.36,2.60878,"(n,n')29Si"
29Si,2585.07,2.54253,"(n,n')29Si"
29Si,1526.7,2.53407,"(n,n')29Si"
29Si,1152.58,2.36016,"(n,n')29Si"
29Si,4164.64,2.33579,"(n,n')29Si"
29Si,2132.82,2.30052,"(n,3He)26Mg"
29Si,3621.81,2.26132,"(n,n')29Si"
29Si,1307.53,2.2153,"(n,p)29Al"
29Si,2541.35,2.08773,"(n,3He)26Mg"
29Si,30.64,2.05192,"(n,D)28Al"
29Si,2865.7,2.04625,"(n,p)29Al"
29Si,3642.87,1.95408,"(n,n')29Si"
29Si,1411.74,1.94173,"(n,3He)26Mg"
29Si,4586.839999999999,1.92979,"(n,n')29Si"
29Si,2523.8399999999997,1.90681,"(n,3He)26Mg"
29Si,1467.6499999999999,1.88266,"(n,p)29Al"
29Si,5436.61,1.85665,"(n,n')29Si"
29Si,4934.4400000000005,1.67199,"(n,n')29Si"
29Si,960.4399999999999,1.65693,"(n,p)29Al"
29Si,2744.57,1.61749,"(n,n')29Si"
29Si,1896.79,1.51737,"(n,3He)26Mg"
29Si,3641.5,1.36972,"(n,p)29Al"
29Si,2938.34,1.36408,"(n,3He)26Mg"
29Si,4394.84,1.21962,"(n,n')29Si"
29Si,2034.9499999999998,1.02862,"(n,p)29Al"
29Si,4078.94,0.916801,"(n,n')29Si"
29Si,3385.73,0.840941,"(n,n')29Si"
29Si,661.2,0.828812,"(n,n')29Si"
29Si,3671.7,0.826174,"(n,p)29Al"
29Si,3061.81,0.819736,"(n,p)29Al"
29Si,3355.87,0.817055,"(n,n')29Si"
29Si,2991.5099999999998,0.791391,"(n,n')29Si"
29Si,2867.04,0.791308,"(n,n')29Si"
29Si,3783.54,0.776516,"(n,n')29Si"
29Si,1653.9299999999998,0.765306,"(n,n')29Si"
29Si,4840.38,0.757476,"(n,n')29Si"
29Si,5740.610000000001,0.747072,"(n,n')29Si"
29Si,4895.2,0.746118,"(n,n')29Si"
29Si,1430.26,0.729196,"(n,p)29Al"
29Si,4681.84,0.684146,"(n,n')29Si"
29Si,2217.5699999999997,0.666272,"(n,n')29Si"
29Si,3067.13,0.649146,"(n,n')29Si"
29Si,911.1,0.62198,"(n,n')29Si"
29Si,456.40999999999997,0.610555,"(n,n')29Si"
29Si,2350.1,0.593927,"(n,n')29Si"
29Si,6712.900000000001,0.580767,"(n,n')29Si"
29Si,2858.73,0.564513,"(n,n')29Si"
29Si,4011.31,0.56426,"(n,n')29Si"
29Si,1779.83,0.555563,"(n,3He)26Mg"
29Si,2235.32,0.542546,"(n,g)30Si"
29Si,941.71,0.54226,"(n,D)28Al"
29Si,4070.26,0.508055,"(n,n')29Si"
29Si,5248.610000000001,0.476343,"(n,n')29Si"
29Si,4588.03,0.448224,"(n,n')29Si"
29Si,641.16,0.444187,"(n,n')29Si"
29Si,3681.13,0.44005,"(n,n')29Si"
29Si,3086.51,0.429942,"(n,n')29Si"
29Si,1786.49,0.419134,"(n,p)29Al"
29Si,6496.23,0.406416,"(n,n')29Si"
29Si,1814.8,0.371292,"(n,n')29Si"
29Si,1394.23,0.368054,"(n,3He)26Mg"
29Si,4096.03,0.362017,"(n,n')29Si"
29Si,4468.07,0.355627,"(n,n')29Si"
29Si,983.0,0.350049,"(n,D)28Al"
29Si,2187.27,0.345203,"(n,n')29Si"
29Si,3577.6,0.294658,"(n,p)29Al"
29Si,6695.929999999999,0.280173,"(n,n')29Si"
29Si,2033.9499999999998,0.264953,"(n,3He)26Mg"
29Si,2879.87,0.264926,"(n,n')29Si"
29Si,6522.0,0.261975,"(n,n')29Si"
29Si,7058.0,0.251817,"(n,n')29Si"
29Si,4673.61,0.246335,"(n,n')29Si"
29Si,6380.61,0.218016,"(n,n')29Si"
29Si,1013.6400000000001,0.213547,"(n,D)28Al"
29Si,2469.23,0.205752,"(n,n')29Si"
29Si,1208.9,0.205723,"(n,p)29Al"
29Si,3184.54,0.198844,"(n,p)29Al"
29Si,4835.13,0.19875,"(n,3He)26Mg"
29Si,1342.28,0.198217,"(n,D)28Al"
29Si,1111.42,0.196444,"(n,p)29Al"
29Si,3521.03,0.196047,"(n,n')29Si"
29Si,4318.88,0.185813,"(n,3He)26Mg"
29Si,356.23,0.178799,"(n,p)29Al"
29Si,826.05,0.168307,"(n,p)29Al"
29Si,469.82,0.168307,"(n,p)29Al"
29Si,641.5999999999999,0.15756,"(n,p)29Al"
29Si,3918.8399999999997,0.156326,"(n,n')29Si"
29Si,4493.839999999999,0.152428,"(n,n')29Si"
29Si,4332.57,0.144923,"(n,3He)26Mg"
29Si,1887.2199999999998,0.135605,"(n,p)29Al"
29Si,1117.61,0.129501,"(n,n')29Si"
29Si,400.57,0.124867,"(n,D)28Al"
29Si,1828.0700000000002,0.124371,"(n,n')29Si"
29Si,1447.6,0.123933,"(n,p)29Al"
29Si,1663.76,0.121855,"(n,p)29Al"
29Si,959.75,0.121749,"(n,3He)26Mg"
29Si,3946.87,0.119535,"(n,n')29Si"
29Si,4286.93,0.119078,"(n,n')29Si"
29Si,4880.36,0.117949,"(n,n')29Si"
29Si,5947.0,0.116564,"(n,n')29Si"
29Si,3566.9900000000002,0.113625,"(n,n')29Si"
29Si,3390.5099999999998,0.104589,"(n,n')29Si"
29Si,3661.0499999999997,0.103673,"(n,n')29Si"
29Si,2483.61,0.101769,"(n,n')29Si"
29Si,2569.3100000000004,0.100445,"(n,n')29Si"
29Si,1589.66,0.100438,"(n,D)28Al"
29Si,2273.65,0.0991435,"(n,p)29Al"
29Si,3433.0,0.0987477,"(n,p)29Al"
29Si,3623.49,0.0981419,"(n,n')29Si"
29Si,837.7099999999999,0.0908389,"(n,p)29Al"
29Si,1263.1699999999998,0.0879754,"(n,g)30Si"
29Si,1678.72,0.0864045,"(n,p)29Al"
29Si,3498.49,0.0862191,"(n,g)30Si"
29Si,3200.89,0.0791489,"(n,2n)28Si"
29Si,397.81,0.0791008,"(n,n')29Si"
29Si,5635.13,0.0790268,"(n,n')29Si"
29Si,1417.4,0.0753441,"(n,p)29Al"
29Si,4985.839999999999,0.074714,"(n,n')29Si"
29Si,1917.4199999999998,0.074354,"(n,p)29Al"
29Si,3026.4,0.072828,"(n,3He)26Mg"
29Si,5107.22,0.0710667,"(n,n')29Si"
29Si,806.0,0.0660913,"(n,p)29Al"
29Si,487.15999999999997,0.0660913,"(n,p)29Al"
29Si,1353.5,0.0618895,"(n,p)29Al"
29Si,1962.96,0.0608745,"(n,3He)26Mg"
29Si,2243.4500000000003,0.0602614,"(n,p)29Al"
29Si,318.84000000000003,0.0596544,"(n,p)29Al"
29Si,4482.55,0.0589858,"(n,n')29Si"
29Si,609.8900000000001,0.0578417,"(n,p)29Al"
29Si,1552.4,0.0563649,"(n,g)30Si"
29Si,3954.64,0.0505644,"(n,n')29Si"
29Si,567.3000000000001,0.0493731,"(n,p)29Al"
29Si,371.19,0.0493731,"(n,p)29Al"
29Si,938.4,0.0490421,"(n,n')29Si"
29Si,579.69,0.0451965,"(n,p)29Al"
29Si,456.96,0.0451965,"(n,p)29Al"
29Si,775.8000000000001,0.0451965,"(n,p)29Al"
29Si,4350.08,0.0417641,"(n,3He)26Mg"
29Si,2595.53,0.0382105,"(n,g)30Si"
29Si,1761.49,0.0350139,"(n,n')29Si"
29Si,5422.54,0.0350119,"(n,n')29Si"
29Si,6908.52,0.0330264,"(n,n')29Si"
29Si,3044.0499999999997,0.0312463,"(n,g)30Si"
29Si,3941.5499999999997,0.0300197,"(n,3He)26Mg"
29Si,1372.9199999999998,0.0297326,"(n,D)28Al"
29Si,3841.39,0.0294875,"(n,n')29Si"
29Si,393.06,0.0294651,"(n,p)29Al"
29Si,2179.5499999999997,0.0294651,"(n,p)29Al"
29Si,711.9,0.0294651,"(n,p)29Al"
29Si,515.79,0.0294651,"(n,p)29Al"
29Si,4632.030000000001,0.028453,"(n,n')29Si"
29Si,4810.31,0.0252111,"(n,g)30Si"
29Si,1732.89,0.0247265,"(n,g)30Si"
29Si,1311.82,0.0224399,"(n,g)30Si"
29Si,3163.56,0.0211956,"(n,3He)26Mg"
29Si,1867.31,0.0195673,"(n,n')29Si"
29Si,1534.1599999999999,0.0192034,"(n,g)30Si"
29Si,2123.56,0.0188851,"(n,n')29Si"
29Si,3769.48,0.0163246,"(n,g)30Si"
29Si,5784.61,0.015864,"(n,n')29Si"
29Si,1446.1699999999998,0.0153706,"(n,n')29Si"
29Si,3252.1800000000003,0.00949954,"(n,g)30Si"
29Si,1974.0800000000002,0.00943594,"(n,n')29Si"
29Si,1989.01,0.00911903,"(n,g)30Si"
29Si,408.53000000000003,0.00730872,"(n,3He)26Mg"
29Si,2574.9900000000002,0.00705851,"(n,g)30Si"
29Si,1540.23,0.00677872,"(n,n')29Si"
29Si,1620.3000000000002,0.00642747,"(n,D)28Al"
29Si,2508.47,0.0063531,"(n,n')29Si"
29Si,3136.88,0.00510092,"(n,g)30Si"
29Si,647.95,0.004419,"(n,D)28Al"
29Si,1332.36,0.00385914,"(n,g)30Si"
29Si,1602.72,0.00336643,"(n,g)30Si"
29Si,2996.06,0.00262092,"(n,g)30Si"
29Si,843.76,0.00260508,"(n,T)27Al"
29Si,1040.83,0.00252125,"(n,g)30Si"
29Si,247.38,0.00210896,"(n,D)28Al"
29Si,606.66,0.00210896,"(n,D)28Al"
29Si,421.07,0.00131044,"(n,g)30Si"
29Si,400.53,0.00111271,"(n,g)30Si"
29Si,359.28,0.000991017,"(n,D)28Al"
29Si,1014.56,0.000537092,"(n,T)27Al"
29Si,1780.88,0.000312456,"(n,g)30Si"
29Si,585.04,9.46265e-05,"(n,a)25Mg"
29Si,170.8,1.63829e-05,"(n,T)27Al"
29Si,974.76,8.29738e-07,"(n,a)25Mg"
29Si,389.71,7.0369e-07,"(n,a)25Mg"
30Si,2235.32,447.293,"(n,n')30Si"
30Si,1273.39,98.7363,"(n,2n)29Si"
30Si,1263.1699999999998,66.633,"(n,n')30Si"
30Si,3498.49,65.3028,"(n,n')30Si"
30Si,3044.0499999999997,62.4717,"(n,n')30Si"
30Si,2595.53,55.3262,"(n,n')30Si"
30Si,1732.89,38.4288,"(n,n')30Si"
30Si,3715.41,30.9056,"(n,n')30Si"
30Si,2028.16,30.4903,"(n,2n)29Si"
30Si,984.88,28.2632,"(n,T)27Mg"
30Si,243.9,25.499,"(n,p)30Al"
30Si,3252.1800000000003,25.0567,"(n,n')30Si"
30Si,1989.01,24.053,"(n,n')30Si"
30Si,1534.1599999999999,22.1333,"(n,n')30Si"
30Si,1698.52,19.6212,"(n,T)27Mg"
30Si,3769.48,18.8152,"(n,n')30Si"
30Si,1272.03,13.4916,"(n,n')30Si"
30Si,955.35,12.0843,"(n,T)27Mg"
30Si,4810.31,11.0156,"(n,n')30Si"
30Si,1719.53,10.0465,"(n,n')30Si"
30Si,1311.82,9.80475,"(n,n')30Si"
30Si,1672.56,8.24373,"(n,n')30Si"
30Si,443.62,7.99787,"(n,p)30Al"
30Si,1844.56,7.90681,"(n,n')30Si"
30Si,1169.5,7.23041,"(n,T)27Mg"
30Si,3378.72,5.77259,"(n,n')30Si"
30Si,1092.4799999999998,5.65982,"(n,n')30Si"
30Si,4629.88,5.5968,"(n,n')30Si"
30Si,1332.36,5.58777,"(n,n')30Si"
30Si,539.8,5.43296,"(n,n')30Si"
30Si,1243.99,5.41799,"(n,p)30Al"
30Si,1943.83,5.39018,"(n,n')30Si"
30Si,1552.4,5.28203,"(n,n')30Si"
30Si,4405.89,5.2482,"(n,n')30Si"
30Si,6744.06,5.00817,"(n,n')30Si"
30Si,875.0,4.56178,"(n,p)30Al"
30Si,1940.2299999999998,4.22942,"(n,T)27Mg"
30Si,2034.35,4.08583,"(n,n')30Si"
30Si,2996.06,4.07331,"(n,n')30Si"
30Si,2781.55,4.05917,"(n,n')30Si"
30Si,5272.52,4.02129,"(n,n')30Si"
30Si,2124.8999999999996,3.97807,"(n,n')30Si"
30Si,4844.08,3.93025,"(n,n')30Si"
30Si,2062.38,3.87104,"(n,T)27Mg"
30Si,2168.05,3.51619,"(n,n')30Si"
30Si,1763.8400000000001,3.5095,"(n,n')30Si"
30Si,4125.41,3.37836,"(n,n')30Si"
30Si,4679.47,3.28946,"(n,n')30Si"
30Si,3561.54,3.22766,"(n,T)27Mg"
30Si,6537.5,3.08738,"(n,n')30Si"
30Si,3039.01,3.0869,"(n,n')30Si"
30Si,2574.9900000000002,3.0841,"(n,n')30Si"
30Si,2442.52,2.88926,"(n,T)27Mg"
30Si,2296.6600000000003,2.84597,"(n,p)30Al"
30Si,2425.97,2.8447,"(n,2n)29Si"
30Si,5432.08,2.79247,"(n,n')30Si"
30Si,3864.52,2.66224,"(n,n')30Si"
30Si,6914.79,2.56526,"(n,n')30Si"
30Si,1329.48,2.32904,"(n,p)30Al"
30Si,5020.4800000000005,2.222,"(n,n')30Si"
30Si,5388.58,2.06102,"(n,n')30Si"
30Si,421.07,2.03663,"(n,n')30Si"
30Si,754.7700000000001,1.95116,"(n,2n)29Si"
30Si,1728.8799999999999,1.84913,"(n,T)27Mg"
30Si,756.1,1.81365,"(n,p)30Al"
30Si,3476.34,1.81102,"(n,T)27Mg"
30Si,1555.71,1.81035,"(n,n')30Si"
30Si,1048.17,1.80796,"(n,n')30Si"
30Si,1555.7,1.77531,"(n,p)30Al"
30Si,2269.0899999999997,1.76883,"(n,n')30Si"
30Si,1015.9100000000001,1.74036,"(n,n')30Si"
30Si,400.53,1.72933,"(n,n')30Si"
30Si,1991.82,1.61677,"(n,n')30Si"
30Si,2452.2400000000002,1.54528,"(n,n')30Si"
30Si,4457.71,1.50484,"(n,n')30Si"
30Si,3757.31,1.46634,"(n,n')30Si"
30Si,1822.0,1.45229,"(n,p)30Al"
30Si,1134.48,1.45229,"(n,p)30Al"
30Si,241.71,1.45002,"(n,T)27Mg"
30Si,7255.8,1.41934,"(n,n')30Si"
30Si,2506.46,1.35877,"(n,T)27Mg"
30Si,3136.88,1.35213,"(n,n')30Si"
30Si,3724.71,1.34814,"(n,n')30Si"
30Si,3491.34,1.3315,"(n,T)27Mg"
30Si,1272.47,1.29326,"(n,n')30Si"
30Si,2392.35,1.23996,"(n,n')30Si"
30Si,3787.27,1.23705,"(n,T)27Mg"
30Si,3671.52,1.23492,"(n,n')30Si"
30Si,3846.28,1.14477,"(n,n')30Si"
30Si,1040.83,1.10162,"(n,n')30Si"
30Si,2768.02,1.08058,"(n,n')30Si"
30Si,3416.3,1.01998,"(n,n')30Si"
30Si,1602.72,0.892359,"(n,n')30Si"
30Si,3580.91,0.864545,"(n,n')30Si"
30Si,4302.18,0.83354,"(n,n')30Si"
30Si,1153.71,0.818806,"(n,n')30Si"
30Si,1810.36,0.81841,"(n,n')30Si"
30Si,2088.75,0.803916,"(n,T)27Mg"
30Si,1767.52,0.753518,"(n,n')30Si"
30Si,2333.0299999999997,0.690023,"(n,n')30Si"
30Si,2381.02,0.690003,"(n,n')30Si"
30Si,1768.3,0.688248,"(n,n')30Si"
30Si,2054.89,0.671574,"(n,n')30Si"
30Si,3145.31,0.657836,"(n,n')30Si"
30Si,4168.910000000001,0.642417,"(n,n')30Si"
30Si,1780.88,0.624704,"(n,n')30Si"
30Si,2871.73,0.608824,"(n,n')30Si"
30Si,2059.1,0.603294,"(n,p)30Al"
30Si,1303.0,0.603294,"(n,p)30Al"
30Si,2676.99,0.554903,"(n,n')30Si"
30Si,1118.9,0.547169,"(n,p)30Al"
30Si,2024.42,0.532914,"(n,n')30Si"
30Si,713.6400000000001,0.529768,"(n,T)27Mg"
30Si,1119.8799999999999,0.525459,"(n,n')30Si"
30Si,1152.58,0.500827,"(n,2n)29Si"
30Si,1306.12,0.493965,"(n,n')30Si"
30Si,1177.76,0.492341,"(n,p)30Al"
30Si,1735.7,0.485168,"(n,n')30Si"
30Si,783.19,0.474506,"(n,n')30Si"
30Si,7623.9,0.473,"(n,n')30Si"
30Si,3738.36,0.434309,"(n,n')30Si"
30Si,1830.8999999999999,0.409362,"(n,n')30Si"
30Si,1847.04,0.40814,"(n,T)27Mg"
30Si,1792.8200000000002,0.407692,"(n,T)27Mg"
30Si,923.4599999999999,0.401389,"(n,n')30Si"
30Si,2424.95,0.377458,"(n,n')30Si"
30Si,914.47,0.335826,"(n,n')30Si"
30Si,7667.4,0.33512,"(n,n')30Si"
30Si,2020.34,0.321679,"(n,n')30Si"
30Si,2276.46,0.317689,"(n,n')30Si"
30Si,1848.02,0.314418,"(n,n')30Si"
30Si,1411.21,0.28925,"(n,T)27Mg"
30Si,2124.85,0.28925,"(n,T)27Mg"
30Si,1108.99,0.284149,"(n,n')30Si"
30Si,6641.21,0.257173,"(n,n')30Si"
30Si,4009.3500000000004,0.237263,"(n,n')30Si"
30Si,1251.16,0.223845,"(n,n')30Si"
30Si,1585.8300000000002,0.223826,"(n,n')30Si"
30Si,1633.8200000000002,0.223821,"(n,n')30Si"
30Si,2576.66,0.209798,"(n,T)27Mg"
30Si,1112.08,0.195286,"(n,p)30Al"
30Si,687.52,0.191961,"(n,p)30Al"
30Si,752.2299999999999,0.164153,"(n,g)31Si"
30Si,1694.9099999999999,0.147252,"(n,g)31Si"
30Si,1487.17,0.144461,"(n,T)27Mg"
30Si,317.67,0.098237,"(n,T)27Mg"
30Si,677.5400000000001,0.0779184,"(n,T)27Mg"
30Si,1398.05,0.0725242,"(n,D)29Al"
30Si,1052.67,0.071159,"(n,p)30Al"
30Si,1863.02,0.0645383,"(n,T)27Mg"
30Si,2316.9300000000003,0.05003,"(n,g)31Si"
30Si,2802.39,0.0494713,"(n,T)27Mg"
30Si,2491.46,0.0362234,"(n,T)27Mg"
30Si,1438.5900000000001,0.0353555,"(n,g)31Si"
30Si,2788.03,0.0268496,"(n,g)31Si"
30Si,1777.82,0.0181108,"(n,T)27Mg"
30Si,2780.69,0.01777,"(n,g)31Si"
30Si,397.81,0.0167852,"(n,2n)29Si"
30Si,1564.7,0.0110057,"(n,g)31Si"
30Si,3873.6000000000004,0.0103021,"(n,g)31Si"
30Si,1556.67,0.0103021,"(n,g)31Si"
30Si,622.02,0.00900232,"(n,g)31Si"
30Si,4261.599999999999,0.00472566,"(n,g)31Si"
